HomeTeam,AwayTeam,HomeElo,AwayElo,FTR,Date,HomeElo_prev_1,AwayElo_prev_1,HomeFTR_prev_1,AwayFTR_prev_1,HomeElo_prev_2,AwayElo_prev_2,HomeFTR_prev_2,AwayFTR_prev_2,HomeElo_prev_3,AwayElo_prev_3,HomeFTR_prev_3,AwayFTR_prev_3,HomeElo_prev_4,AwayElo_prev_4,HomeFTR_prev_4,AwayFTR_prev_4,HomeElo_prev_5,AwayElo_prev_5,HomeFTR_prev_5,AwayFTR_prev_5
Bradford,Leeds,1433.5838778699995,1511.6007608762245,0,2000-10-29,1446.0864640570246,1525.5576815358556,-1,1,1473.9947575947765,1495.8514449428897,-1,0,1487.2873446932392,1513.121682822967,0,0,1501.2919947606663,1515.0,0,-1,1485.0,1500.0,1,0
Liverpool,Everton,1535.2270261823019,1493.2860407072658,1,2000-10-29,1519.632780218564,1476.1434799946514,1,-1,1524.8372396178993,1487.7606616382589,0,0,1513.1687067281987,1485.5102812677605,1,-1,1498.088593644737,1500.5612498479893,1,1,1500.0,1500.0,1,1
Man City,Leicester,1491.7432775401358,1529.1545510282137,-1,2000-11-04,1474.6595272234283,1533.4041340515573,1,1,1489.3332805626442,1551.8156257654302,-1,0,1488.5752210869528,1541.411034672146,0,-1,1501.2919947606663,1514.3528000084657,-1,0,1485.0,1500.0,1,-1
Charlton,Bradford,1498.5698102958324,1436.8966438861116,1,2000-11-04,1499.1972140192738,1460.4743821786676,1,1,1516.325396012388,1459.653785984207,0,0,1483.9495343240621,1488.4996730751443,1,1,1483.8195629778052,1501.8556095830388,0,1,1500.0,1500.0,1,1
Coventry,Man United,1460.1206960963007,1574.8585874563998,-1,2000-11-04,1472.7116347429057,1534.1124840206148,1,-1,1486.7967471889997,1550.1109117373335,-1,1,1500.7005737725824,1539.5492066015713,0,-1,1515.6750379875136,1513.7080052393337,-1,0,1500.0,1515.0,-1,0
Leeds,Liverpool,1508.2879948601123,1548.425032865419,1,2000-11-04,1510.3857084753604,1506.7279906094084,1,-1,1494.7354348471395,1523.1368289659438,1,1,1512.5856487906387,1527.735959582966,-1,0,1530.0,1498.7080052393337,-1,0,1500.0,1515.0,1,1
Middlesbrough,Arsenal,1458.9991781895283,1581.1423417497606,-1,2000-11-04,1501.0712855167887,1557.2332088620299,-1,-1,1483.966854131165,1528.6566611621813,0,0,1499.3564002551616,1515.4291289281755,-1,0,1515.0,1516.1804370221948,-1,0,1515.0,1500.0,0,1
Newcastle,Ipswich,1492.1822349898218,1530.0505626021304,1,2000-11-04,1526.111965588264,1504.4760664296139,-1,-1,1512.3901867295501,1490.6771064895609,-1,-1,1531.2409721363053,1472.236954559608,0,-1,1500.6471999915343,1501.827808950948,1,1,1485.0,1500.0,1,1
Southampton,Chelsea,1461.2239966734678,1520.3636859955398,1,2000-11-04,1487.2929879211254,1506.8171636779612,-1,1,1503.6102233661331,1487.6229420862962,-1,0,1471.7843882659058,1499.515092973916,1,0,1484.3528000084657,1498.7080052393337,0,0,1500.0,1515.0,-1,1
Tottenham,Sunderland,1477.411963281437,1519.3908097955336,1,2000-11-04,1478.2318126044631,1505.4854223976388,1,0,1510.772743072499,1485.2816720800945,0,0,1514.431660650389,1482.7114433699269,1,1,1499.3806920701602,1498.7080052393337,1,1,1500.0,1515.0,1,1
Everton,Aston Villa,1480.0880340241486,1526.8660537571159,-1,2000-11-05,1475.6168616869231,1526.3538495036835,0,1,1490.6141433496916,1514.476087339948,-1,0,1501.1077500091505,1484.8641072759756,-1,-1,1501.2919947606663,1499.9442203594372,0,1,1485.0,1500.0,1,0
Derby,West Ham,1420.0606239433969,1484.1639209695938,0,2000-11-06,1457.878581996636,1477.8591398158408,-1,0,1469.9541483129656,1462.6384146315886,0,-1,1485.727144665981,1472.9575711536515,0,1,1485.0835449211427,1472.4968234745265,0,0,1500.0,1500.0,0,1
Sunderland,Southampton,1502.5872054975866,1478.7528852893422,0,2000-11-11,1505.769658001279,1472.3687332931204,1,1,1489.7491282894216,1487.8196062288537,1,0,1486.98208273205,1489.2692517555636,0,-1,1469.5888834144966,1484.922447944223,1,1,1483.172191049052,1484.9722116030623,0,0
Man United,Middlesbrough,1585.0775116720401,1449.065503404565,1,2000-11-11,1563.7138508367473,1472.0710881750197,1,1,1549.7569301771161,1486.5241923739845,1,1,1552.896294972463,1485.2806683795093,0,-1,1526.426646646141,1483.7589315137716,1,0,1511.8583817563415,1500.0,1,0
West Ham,Man City,1481.427341590998,1478.3522384254634,1,2000-11-11,1467.376751083766,1503.9716999730763,1,1,1479.0574615385563,1489.0474453450713,-1,-1,1478.6797360103014,1488.3672984695593,0,0,1459.739694666522,1503.14247394172,0,1,1470.6471999915343,1486.264156764687,0,-1
Leicester,Newcastle,1542.545590142886,1508.8106986895461,0,2000-11-11,1517.8098880878194,1508.9694048756496,1,1,1549.0485802080586,1511.5648724454597,-1,-1,1554.669107476863,1496.8911191062439,0,-1,1528.2729749938287,1529.8750502192079,1,1,1513.7891851860932,1516.2665079213741,1,-1
Aston Villa,Tottenham,1539.8585996308218,1494.215567579384,1,2000-11-11,1511.7855458347096,1491.8003181081524,1,1,1512.0697814383498,1494.1564873511932,0,1,1513.1622730916038,1509.806760979414,1,1,1499.9711718595802,1527.6495371375186,1,1,1500.0,1515.0,0,1
Bradford,Everton,1424.5316702078621,1467.0954881504426,-1,2000-11-11,1433.5838778699995,1493.2860407072658,0,1,1446.0864640570246,1476.1434799946514,-1,-1,1473.9947575947765,1487.7606616382589,-1,0,1487.2873446932392,1485.5102812677605,0,-1,1501.2919947606663,1500.5612498479893,0,1
Arsenal,Derby,1591.0760165347237,1422.7972033219928,0,2000-11-11,1568.91391931682,1431.4052868837912,1,1,1542.9491407966962,1444.9737923874804,1,1,1526.9507130799775,1471.0701584087158,1,1,1514.2168005462704,1485.6469369785634,1,1,1501.2919947606663,1484.3528000084657,1,0
Ipswich,Charlton,1513.422098902406,1510.934783974082,1,2000-11-11,1516.978652616639,1513.6503182182387,1,1,1505.6743881523294,1514.369187079769,0,1,1488.971158407357,1500.8263283890817,0,-1,1487.3440191432126,1483.8693266366445,-1,0,1486.2919947606663,1498.7080052393337,1,1
Chelsea,Leeds,1502.8347973796654,1525.0131822823344,0,2000-11-12,1505.9753311688244,1511.6007608762245,1,0,1491.080869569744,1525.5576815358556,1,1,1490.4083253214258,1495.8514449428897,1,0,1500.8810148910134,1513.121682822967,-1,0,1498.7637848798965,1515.0,0,-1
Liverpool,Coventry,1531.699845443197,1449.9017718806604,1,2000-11-12,1535.2270261823019,1473.7418478905554,1,1,1519.632780218564,1488.6363094896358,1,1,1524.8372396178993,1470.7554258102869,0,0,1513.1687067281987,1501.2366078049106,1,1,1498.088593644737,1500.6471999915343,1,-1
Middlesbrough,Leicester,1439.6549575924748,1541.0936976508858,-1,2000-11-18,1458.9991781895283,1529.1545510282137,-1,-1,1501.0712855167887,1533.4041340515573,-1,1,1483.966854131165,1551.8156257654302,0,0,1499.3564002551616,1541.411034672146,-1,-1,1515.0,1514.3528000084657,-1,0
Newcastle,Sunderland,1510.2625911815464,1501.5598063373725,-1,2000-11-18,1492.1822349898218,1519.3908097955336,1,1,1526.111965588264,1505.4854223976388,-1,0,1512.3901867295501,1485.2816720800945,-1,0,1531.2409721363053,1482.7114433699269,0,1,1500.6471999915343,1498.7080052393337,1,1
Man City,Man United,1463.4849978345749,1594.4880574841304,-1,2000-11-18,1491.7432775401358,1574.8585874563998,-1,-1,1474.6595272234283,1534.1124840206148,1,-1,1489.3332805626442,1550.1109117373335,-1,1,1488.5752210869528,1539.5492066015713,0,-1,1501.2919947606663,1513.7080052393337,-1,0
Southampton,Aston Villa,1479.7802844495563,1552.899290097937,1,2000-11-18,1461.2239966734678,1526.8660537571159,1,-1,1487.2929879211254,1526.3538495036835,-1,1,1503.6102233661331,1514.476087339948,-1,0,1471.7843882659058,1484.8641072759756,1,-1,1484.3528000084657,1499.9442203594372,0,1
Everton,Arsenal,1480.2669988006453,1584.330262944825,1,2000-11-18,1480.0880340241486,1581.1423417497606,-1,-1,1475.6168616869231,1557.2332088620299,0,-1,1490.6141433496916,1528.6566611621813,-1,0,1501.1077500091505,1515.4291289281755,-1,0,1501.2919947606663,1516.1804370221948,0,0
Derby,Bradford,1429.5429569118915,1411.3601595576595,1,2000-11-18,1420.0606239433969,1436.8966438861116,0,1,1457.878581996636,1460.4743821786676,-1,1,1469.9541483129656,1459.653785984207,0,0,1485.727144665981,1488.4996730751443,0,1,1485.0835449211427,1501.8556095830388,0,1
Charlton,Chelsea,1496.0421681571943,1503.7910167628684,1,2000-11-18,1498.5698102958324,1520.3636859955398,1,1,1499.1972140192738,1506.8171636779612,1,1,1516.325396012388,1487.6229420862962,0,0,1483.9495343240621,1499.515092973916,1,0,1483.8195629778052,1498.7080052393337,0,0
Leeds,West Ham,1524.0569628991313,1496.2945821818864,-1,2000-11-18,1508.2879948601123,1484.1639209695938,1,0,1510.3857084753604,1477.8591398158408,1,0,1494.7354348471395,1462.6384146315886,1,-1,1512.5856487906387,1472.9575711536515,-1,1,1530.0,1472.4968234745265,-1,0
Tottenham,Liverpool,1481.1748771122689,1543.2321731593615,1,2000-11-19,1477.411963281437,1548.425032865419,1,1,1478.2318126044631,1506.7279906094084,1,-1,1510.772743072499,1523.1368289659438,0,1,1514.431660650389,1527.735959582966,1,0,1499.3806920701602,1498.7080052393337,1,0
Coventry,Ipswich,1438.369444164496,1528.3147147192938,-1,2000-11-20,1460.1206960963007,1530.0505626021304,-1,1,1472.7116347429057,1504.4760664296139,1,-1,1486.7967471889997,1490.6771064895609,-1,-1,1500.7005737725824,1472.236954559608,0,-1,1515.6750379875136,1501.827808950948,-1,1
Charlton,Sunderland,1511.3766573848054,1516.935457199994,-1,2000-11-25,1496.0421681571943,1501.5598063373725,1,-1,1498.5698102958324,1519.3908097955336,1,1,1499.1972140192738,1505.4854223976388,1,0,1516.325396012388,1485.2816720800945,0,0,1483.9495343240621,1482.7114433699269,1,1
Coventry,Aston Villa,1427.1682053868974,1534.788283312109,0,2000-11-25,1438.369444164496,1552.899290097937,-1,1,1460.1206960963007,1526.8660537571159,-1,-1,1472.7116347429057,1526.3538495036835,1,1,1486.7967471889997,1514.476087339948,-1,0,1500.7005737725824,1484.8641072759756,0,-1
Derby,Man United,1443.7586583489983,1604.0858222497363,-1,2000-11-25,1429.5429569118915,1594.4880574841304,1,-1,1420.0606239433969,1574.8585874563998,0,-1,1457.878581996636,1534.1124840206148,-1,-1,1469.9541483129656,1550.1109117373335,0,1,1485.727144665981,1539.5492066015713,0,-1
Everton,Chelsea,1499.630072690987,1488.4565275352572,1,2000-11-25,1480.2669988006453,1503.7910167628684,1,1,1480.0880340241486,1520.3636859955398,-1,1,1475.6168616869231,1506.8171636779612,0,1,1490.6141433496916,1487.6229420862962,-1,0,1501.1077500091505,1499.515092973916,-1,0
Man City,Ipswich,1453.887233068969,1539.5159534968923,-1,2000-11-25,1463.4849978345749,1528.3147147192938,-1,-1,1491.7432775401358,1530.0505626021304,-1,1,1474.6595272234283,1504.4760664296139,1,-1,1489.3332805626442,1490.6771064895609,-1,-1,1488.5752210869528,1472.236954559608,0,-1
Middlesbrough,Bradford,1428.9140819669412,1397.1444581205526,0,2000-11-25,1439.6549575924748,1411.3601595576595,-1,1,1458.9991781895283,1436.8966438861116,-1,1,1501.0712855167887,1460.4743821786676,-1,1,1483.966854131165,1459.653785984207,0,0,1499.3564002551616,1488.4996730751443,-1,1
Southampton,West Ham,1497.8912912353844,1512.4906359654822,-1,2000-11-25,1479.7802844495563,1496.2945821818864,1,-1,1461.2239966734678,1484.1639209695938,1,0,1487.2929879211254,1477.8591398158408,-1,0,1503.6102233661331,1462.6384146315886,-1,-1,1471.7843882659058,1472.9575711536515,1,1
Tottenham,Leicester,1498.8259727373709,1551.8345732764194,1,2000-11-25,1481.1748771122689,1541.0936976508858,1,-1,1477.411963281437,1529.1545510282137,1,-1,1478.2318126044631,1533.4041340515573,1,1,1510.772743072499,1551.8156257654302,0,0,1514.431660650389,1541.411034672146,1,-1
Leeds,Arsenal,1507.8609091155356,1564.9671890544835,1,2000-11-26,1524.0569628991313,1584.330262944825,-1,1,1508.2879948601123,1581.1423417497606,1,-1,1510.3857084753604,1557.2332088620299,1,-1,1494.7354348471395,1528.6566611621813,1,0,1512.5856487906387,1515.4291289281755,-1,0
Newcastle,Liverpool,1494.8869403189249,1525.5810775342595,1,2000-11-26,1510.2625911815464,1543.2321731593615,-1,1,1492.1822349898218,1548.425032865419,1,1,1526.111965588264,1506.7279906094084,-1,-1,1512.3901867295501,1523.1368289659438,-1,1,1531.2409721363053,1527.735959582966,0,0
West Ham,Middlesbrough,1526.8607023019074,1427.5462871222144,1,2000-12-02,1481.427341590998,1449.065503404565,1,1,1467.376751083766,1472.0710881750197,1,1,1479.0574615385563,1486.5241923739845,-1,1,1478.6797360103014,1485.2806683795093,0,-1,1459.739694666522,1483.7589315137716,0,0
Liverpool,Charlton,1509.259341950142,1496.616629588577,1,2000-12-02,1531.699845443197,1510.934783974082,1,1,1535.2270261823019,1513.6503182182387,1,1,1519.632780218564,1514.369187079769,1,1,1524.8372396178993,1500.8263283890817,0,-1,1513.1687067281987,1483.8693266366445,1,0
Leicester,Leeds,1534.5636018997038,1525.3044204001171,1,2000-12-02,1542.545590142886,1525.0131822823344,0,0,1517.8098880878194,1511.6007608762245,1,0,1549.0485802080586,1525.5576815358556,-1,1,1554.669107476863,1495.8514449428897,0,0,1528.2729749938287,1513.121682822967,1,0
Man United,Tottenham,1612.616737403351,1516.0969441140865,1,2000-12-02,1585.0775116720401,1494.215567579384,1,1,1563.7138508367473,1491.8003181081524,1,1,1549.7569301771161,1494.1564873511932,1,1,1552.896294972463,1509.806760979414,0,1,1526.426646646141,1527.6495371375186,1,1
Bradford,Coventry,1398.5122529652795,1431.6714249171714,1,2000-12-02,1424.5316702078621,1449.9017718806604,-1,1,1433.5838778699995,1473.7418478905554,0,1,1446.0864640570246,1488.6363094896358,-1,1,1473.9947575947765,1470.7554258102869,-1,0,1487.2873446932392,1501.2366078049106,0,1
Aston Villa,Newcastle,1530.2850637818349,1511.2086759030424,0,2000-12-02,1539.8585996308218,1508.8106986895461,1,0,1511.7855458347096,1508.9694048756496,1,1,1512.0697814383498,1511.5648724454597,0,-1,1513.1622730916038,1496.8911191062439,1,-1,1499.9711718595802,1529.8750502192079,1,1
Arsenal,Southampton,1547.523677769902,1483.5212248989592,1,2000-12-02,1591.0760165347237,1478.7528852893422,0,0,1568.91391931682,1472.3687332931204,1,1,1542.9491407966962,1487.8196062288537,1,0,1526.9507130799775,1489.2692517555636,1,-1,1514.2168005462704,1484.922447944223,1,1
Ipswich,Derby,1550.8921417799381,1435.2277431953837,-1,2000-12-02,1513.422098902406,1422.7972033219928,1,0,1516.978652616639,1431.4052868837912,1,1,1505.6743881523294,1444.9737923874804,0,1,1488.971158407357,1471.0701584087158,0,1,1487.3440191432126,1485.6469369785634,-1,1
Chelsea,Man City,1473.9387620154673,1442.511044785923,1,2000-12-03,1502.8347973796654,1478.3522384254634,0,1,1505.9753311688244,1503.9716999730763,1,1,1491.080869569744,1489.0474453450713,1,-1,1490.4083253214258,1488.3672984695593,1,0,1500.8810148910134,1503.14247394172,-1,1
Sunderland,Everton,1531.6954849962224,1514.1478382107769,1,2000-12-04,1502.5872054975866,1467.0954881504426,0,-1,1505.769658001279,1493.2860407072658,1,1,1489.7491282894216,1476.1434799946514,1,-1,1486.98208273205,1487.7606616382589,0,0,1469.5888834144966,1485.5102812677605,1,-1
West Ham,Aston Villa,1537.6860437114835,1529.462296544521,0,2000-12-09,1526.8607023019074,1534.788283312109,1,0,1481.427341590998,1552.899290097937,1,1,1467.376751083766,1526.8660537571159,1,-1,1479.0574615385563,1526.3538495036835,-1,1,1478.6797360103014,1514.476087339948,0,0
Sunderland,Middlesbrough,1545.9385357037368,1416.7209457126382,1,2000-12-09,1531.6954849962224,1427.5462871222144,1,1,1502.5872054975866,1449.065503404565,0,1,1505.769658001279,1472.0710881750197,1,1,1489.7491282894216,1486.5241923739845,1,1,1486.98208273205,1485.2806683795093,0,-1
Southampton,Leeds,1471.2535951735997,1510.704076788405,1,2000-12-09,1497.8912912353844,1525.3044204001171,-1,1,1479.7802844495563,1525.0131822823344,1,0,1461.2239966734678,1511.6007608762245,1,0,1487.2929879211254,1525.5576815358556,-1,1,1503.6102233661331,1495.8514449428897,-1,0
Man City,Everton,1428.8641997657958,1499.9047875032625,1,2000-12-09,1453.887233068969,1514.1478382107769,-1,1,1463.4849978345749,1467.0954881504426,-1,-1,1491.7432775401358,1493.2860407072658,-1,1,1474.6595272234283,1476.1434799946514,1,-1,1489.3332805626442,1487.7606616382589,-1,0
Chelsea,Derby,1487.5856070355946,1455.0447250870432,1,2000-12-09,1473.9387620154673,1435.2277431953837,1,-1,1502.8347973796654,1422.7972033219928,0,0,1505.9753311688244,1431.4052868837912,1,1,1491.080869569744,1444.9737923874804,1,1,1490.4083253214258,1471.0701584087158,1,1
Bradford,Tottenham,1414.9395185913925,1505.16004728851,0,2000-12-09,1398.5122529652795,1516.0969441140865,1,1,1424.5316702078621,1494.215567579384,-1,1,1433.5838778699995,1491.8003181081524,0,1,1446.0864640570246,1494.1564873511932,-1,1,1473.9947575947765,1509.806760979414,-1,1
Arsenal,Newcastle,1559.7913074952614,1512.0314431403563,1,2000-12-09,1547.523677769902,1511.2086759030424,1,0,1591.0760165347237,1508.8106986895461,0,0,1568.91391931682,1508.9694048756496,1,1,1542.9491407966962,1511.5648724454597,1,-1,1526.9507130799775,1496.8911191062439,1,-1
Charlton,Man United,1482.1622185679719,1623.5536342289274,0,2000-12-09,1511.3766573848054,1604.0858222497363,-1,-1,1496.0421681571943,1594.4880574841304,1,-1,1498.5698102958324,1574.8585874563998,1,-1,1499.1972140192738,1534.1124840206148,1,-1,1516.325396012388,1550.1109117373335,0,1
Coventry,Leicester,1415.2441592910584,1549.163945511416,1,2000-12-10,1427.1682053868974,1551.8345732764194,0,1,1438.369444164496,1541.0936976508858,-1,-1,1460.1206960963007,1529.1545510282137,-1,-1,1472.7116347429057,1533.4041340515573,1,1,1486.7967471889997,1551.8156257654302,-1,0
Liverpool,Ipswich,1523.7137529707472,1531.0751598882787,-1,2000-12-10,1509.259341950142,1539.5159534968923,1,-1,1531.699845443197,1528.3147147192938,1,-1,1535.2270261823019,1530.0505626021304,1,1,1519.632780218564,1504.4760664296139,1,-1,1524.8372396178993,1490.6771064895609,0,-1
Middlesbrough,Chelsea,1407.0559707021794,1501.1847979090892,1,2000-12-16,1428.9140819669412,1488.4565275352572,0,1,1439.6549575924748,1503.7910167628684,-1,1,1458.9991781895283,1520.3636859955398,-1,1,1501.0712855167887,1506.8171636779612,-1,1,1483.966854131165,1487.6229420862962,0,0
Newcastle,Bradford,1499.0805118355606,1418.7493992478926,1,2000-12-16,1494.8869403189249,1397.1444581205526,1,0,1510.2625911815464,1411.3601595576595,-1,1,1492.1822349898218,1436.8966438861116,1,1,1526.111965588264,1460.4743821786676,-1,1,1512.3901867295501,1459.653785984207,-1,0
Leicester,Charlton,1528.6524513951042,1487.9505090041114,1,2000-12-16,1534.5636018997038,1496.616629588577,1,1,1542.545590142886,1510.934783974082,0,1,1517.8098880878194,1513.6503182182387,1,1,1549.0485802080586,1514.369187079769,-1,1,1554.669107476863,1500.8263283890817,0,-1
Leeds,Sunderland,1494.0081449114489,1555.6035107141956,1,2000-12-16,1507.8609091155356,1516.935457199994,1,-1,1524.0569628991313,1501.5598063373725,-1,-1,1508.2879948601123,1519.3908097955336,1,1,1510.3857084753604,1505.4854223976388,1,0,1494.7354348471395,1485.2816720800945,1,0
Ipswich,Southampton,1545.7573899540516,1487.9495270505558,1,2000-12-16,1550.8921417799381,1483.5212248989592,-1,1,1513.422098902406,1478.7528852893422,1,0,1516.978652616639,1472.3687332931204,1,1,1505.6743881523294,1487.8196062288537,0,0,1488.971158407357,1489.2692517555636,0,-1
Everton,West Ham,1481.879759040436,1537.3310622975062,0,2000-12-16,1499.630072690987,1512.4906359654822,1,-1,1480.2669988006453,1496.2945821818864,1,-1,1480.0880340241486,1484.1639209695938,-1,0,1475.6168616869231,1477.8591398158408,0,0,1490.6141433496916,1462.6384146315886,-1,-1
Derby,Coventry,1441.4455342135486,1435.7556534073701,1,2000-12-16,1443.7586583489983,1431.6714249171714,-1,1,1429.5429569118915,1449.9017718806604,1,1,1420.0606239433969,1473.7418478905554,0,1,1457.878581996636,1488.6363094896358,-1,1,1469.9541483129656,1470.7554258102869,0,0
Aston Villa,Man City,1529.8172779584984,1446.8892282286222,0,2000-12-16,1530.2850637818349,1442.511044785923,0,1,1539.8585996308218,1478.3522384254634,1,1,1511.7855458347096,1503.9716999730763,1,1,1512.0697814383498,1489.0474453450713,0,-1,1513.1622730916038,1488.3672984695593,1,0
Man United,Liverpool,1617.765343792788,1509.0315229049743,-1,2000-12-17,1612.616737403351,1525.5810775342595,1,1,1585.0775116720401,1543.2321731593615,1,1,1563.7138508367473,1548.425032865419,1,1,1549.7569301771161,1506.7279906094084,1,-1,1552.896294972463,1523.1368289659438,0,1
Tottenham,Arsenal,1501.3501666320099,1572.742238800057,0,2000-12-18,1498.8259727373709,1564.9671890544835,1,1,1481.1748771122689,1584.330262944825,1,1,1477.411963281437,1581.1423417497606,1,-1,1478.2318126044631,1557.2332088620299,1,-1,1510.772743072499,1528.6566611621813,0,0
Coventry,Southampton,1421.001283349596,1475.4225145811092,0,2000-12-22,1415.2441592910584,1487.9495270505558,1,1,1427.1682053868974,1483.5212248989592,0,1,1438.369444164496,1478.7528852893422,-1,0,1460.1206960963007,1472.3687332931204,-1,1,1472.7116347429057,1487.8196062288537,1,0
Sunderland,Man City,1537.9717397883533,1450.4030434162366,1,2000-12-23,1545.9385357037368,1446.8892282286222,1,0,1531.6954849962224,1442.511044785923,1,1,1502.5872054975866,1478.3522384254634,0,1,1505.769658001279,1503.9716999730763,1,1,1489.7491282894216,1489.0474453450713,1,-1
Man United,Ipswich,1598.2184160947224,1558.2844024234982,1,2000-12-23,1617.765343792788,1531.0751598882787,-1,-1,1612.616737403351,1539.5159534968923,1,-1,1585.0775116720401,1528.3147147192938,1,-1,1563.7138508367473,1530.0505626021304,1,1,1549.7569301771161,1504.4760664296139,1,-1
Liverpool,Arsenal,1528.5784506030398,1569.7026556713363,1,2000-12-23,1523.7137529707472,1572.742238800057,-1,0,1509.259341950142,1564.9671890544835,1,1,1531.699845443197,1584.330262944825,1,1,1535.2270261823019,1581.1423417497606,1,-1,1519.632780218564,1557.2332088620299,1,-1
Leicester,West Ham,1541.903202223916,1534.957159514123,1,2000-12-23,1528.6524513951042,1537.3310622975062,1,0,1534.5636018997038,1512.4906359654822,1,-1,1542.545590142886,1496.2945821818864,0,-1,1517.8098880878194,1484.1639209695938,1,0,1549.0485802080586,1477.8591398158408,-1,0
Leeds,Aston Villa,1511.6399158372913,1526.303462770884,-1,2000-12-23,1494.0081449114489,1529.462296544521,1,0,1507.8609091155356,1534.788283312109,1,0,1524.0569628991313,1552.899290097937,-1,1,1508.2879948601123,1526.8660537571159,1,-1,1510.3857084753604,1526.3538495036835,1,1
Derby,Newcastle,1456.1999042713228,1510.6728467946366,1,2000-12-23,1441.4455342135486,1512.0314431403563,1,1,1443.7586583489983,1511.2086759030424,-1,0,1429.5429569118915,1508.8106986895461,1,0,1420.0606239433969,1508.9694048756496,0,1,1457.878581996636,1511.5648724454597,-1,-1
Tottenham,Middlesbrough,1504.3897497607306,1426.0232444211465,0,2000-12-23,1501.3501666320099,1416.7209457126382,0,1,1498.8259727373709,1427.5462871222144,1,1,1481.1748771122689,1449.065503404565,1,1,1477.411963281437,1472.0710881750197,1,1,1478.2318126044631,1486.5241923739845,1,1
Charlton,Everton,1474.6997581752996,1484.2536618238191,1,2000-12-23,1482.1622185679719,1499.9047875032625,0,1,1511.3766573848054,1514.1478382107769,-1,1,1496.0421681571943,1467.0954881504426,1,-1,1498.5698102958324,1493.2860407072658,1,1,1499.1972140192738,1476.1434799946514,1,-1
Chelsea,Bradford,1482.217524190122,1407.1570642888166,1,2000-12-23,1487.5856070355946,1418.7493992478926,1,1,1473.9387620154673,1397.1444581205526,1,0,1502.8347973796654,1411.3601595576595,0,1,1505.9753311688244,1436.8966438861116,1,1,1491.080869569744,1460.4743821786676,1,1
Newcastle,Leeds,1493.3401435555022,1497.2726164228186,1,2000-12-26,1499.0805118355606,1510.704076788405,1,1,1494.8869403189249,1525.3044204001171,1,1,1510.2625911815464,1525.0131822823344,-1,0,1492.1822349898218,1511.6007608762245,1,0,1526.111965588264,1525.5576815358556,-1,1
Aston Villa,Man United,1540.6707621853566,1611.5018785721306,-1,2000-12-26,1529.8172779584984,1623.5536342289274,0,0,1530.2850637818349,1604.0858222497363,0,-1,1539.8585996308218,1594.4880574841304,1,-1,1511.7855458347096,1574.8585874563998,1,-1,1512.0697814383498,1534.1124840206148,0,-1
Middlesbrough,Liverpool,1429.3503654188864,1545.3456798371608,1,2000-12-26,1407.0559707021794,1509.0315229049743,1,-1,1428.9140819669412,1525.5810775342595,0,1,1439.6549575924748,1543.2321731593615,-1,1,1458.9991781895283,1548.425032865419,-1,1,1501.0712855167887,1506.7279906094084,-1,-1
West Ham,Charlton,1520.2570043365629,1490.1121294184004,1,2000-12-26,1537.6860437114835,1487.9505090041114,0,1,1526.8607023019074,1496.616629588577,1,1,1481.427341590998,1510.934783974082,1,1,1467.376751083766,1513.6503182182387,1,1,1479.0574615385563,1514.369187079769,-1,1
Man City,Derby,1439.1056152181884,1473.5326075104572,0,2000-12-26,1428.8641997657958,1455.0447250870432,1,1,1453.887233068969,1435.2277431953837,-1,-1,1463.4849978345749,1422.7972033219928,-1,0,1491.7432775401358,1431.4052868837912,-1,1,1474.6595272234283,1444.9737923874804,1,1
Arsenal,Leicester,1552.9354264372153,1556.6033574014762,1,2000-12-26,1559.7913074952614,1549.163945511416,1,1,1547.523677769902,1551.8345732764194,1,1,1591.0760165347237,1541.0936976508858,0,-1,1568.91391931682,1529.1545510282137,1,-1,1542.9491407966962,1533.4041340515573,1,1
Everton,Coventry,1468.8412905807184,1423.3318079755577,-1,2000-12-26,1481.879759040436,1435.7556534073701,0,1,1499.630072690987,1431.6714249171714,1,1,1480.2669988006453,1449.9017718806604,1,1,1480.0880340241486,1473.7418478905554,-1,1,1475.6168616869231,1488.6363094896358,0,1
Bradford,Sunderland,1395.348191220269,1549.2691679864015,-1,2000-12-26,1414.9395185913925,1555.6035107141956,0,1,1398.5122529652795,1516.935457199994,1,-1,1424.5316702078621,1501.5598063373725,-1,-1,1433.5838778699995,1519.3908097955336,0,1,1446.0864640570246,1505.4854223976388,-1,0
